Order ID,Product,Quantity Ordered,Order Date
176670,Apple Airpods Headphones,1,4/25/2019 21:23
176671,AAA Batteries (4-pack),2,4/23/2019 16:31
176672,Lightning Charging Cable,1,4/12/2019 11:07
176672,USB-C Charging Cable,1,4/12/2019 11:07
176673,20in Monitor,1,4/10/2019 8:17
176674,AAA Batteries (4-pack),3,4/20/2019 20:53
176675,AAA Batteries (4-pack),1,4/2/2019 9:02
176676,LG Dryer,1,4/9/2019 0:35
176677,34in Ultrawide Monitor,1,4/1/2019 11:50
176678,AA Batteries (4-pack),2,4/19/2019 22:12
176679,Apple Airpods Headphones,1,4/16/2019 11:12
176680,USB-C Charging Cable,1,4/13/2019 11:28
176681,Apple Airpods Headphones,1,4/20/2019 10:39
176681,ThinkPad Laptop,1,4/20/2019 10:39
176682,Lightning Charging Cable,1,4/27/2019 6:19
176683,AA Batteries (4-pack),1,4/3/2019 13:54
176684,USB-C Charging Cable,1,4/17/2019 0:51
176685,34in Ultrawide Monitor,1,4/23/2019 22:53
176686,Wired Headphones,1,4/17/2019 15:17
176687,Macbook Pro Laptop,1,4/30/2019 10:26
176688,Flatscreen TV,1,4/20/2019 18:25
176689,Bose SoundSport Headphones,1,4/24/2019 17:15
176689,AAA Batteries (4-pack),2,4/24/2019 17:15
176690,20in Monitor,1,4/4/2019 18:33
176691,AAA Batteries (4-pack),1,4/12/2019 11:57
176692,Wired Headphones,1,4/8/2019 18:21
176693,AA Batteries (4-pack),1,4/22/2019 9:00
176694,USB-C Charging Cable,1,4/5/2019 20:46
176695,AA Batteries (4-pack),2,4/12/2019 20:50
176696,iPhone,1,4/7/2019 12:41
176697,Wired Headphones,1,4/20/2019 22:38
176698,Bose SoundSport Headphones,1,4/2/2019 16:15
176699,Bose SoundSport Headphones,1,4/28/2019 18:04
176700,34in Ultrawide Monitor,1,4/7/2019 23:10
176701,USB-C Charging Cable,1,4/11/2019 13:05
176702,AA Batteries (4-pack),1,4/23/2019 19:44
176703,20in Monitor,1,4/17/2019 10:00
176704,AA Batteries (4-pack),2,4/17/2019 10:00
176705,Lightning Charging Cable,2,4/6/2019 9:38
176706,Lightning Charging Cable,1,4/13/2019 13:32
176707,Apple Airpods Headphones,1,4/13/2019 10:34
176708,Wired Headphones,1,4/28/2019 23:03
176709,AA Batteries (4-pack),1,4/24/2019 14:17
176710,20in Monitor,2,4/7/2019 10:00
176711,Flatscreen TV,1,4/30/2019 10:58
176712,Google Phone,1,4/20/2019 5:21
176713,Wired Headphones,1,4/21/2019 10:48
176714,USB-C Charging Cable,1,4/26/2019 23:34
176715,Apple Airpods Headphones,1,4/27/2019 16:43
176716,Wired Headphones,1,4/24/2019 14:43
176717,Apple Airpods Headphones,1,4/19/2019 10:34
176718,Lightning Charging Cable,1,4/22/2019 19:14
176719,Flatscreen TV,1,4/27/2019 13:07
176720,Lightning Charging Cable,1,4/21/2019 10:35
176721,AAA Batteries (4-pack),1,4/26/2019 21:08
176722,27in 4K Gaming Monitor,1,4/1/2019 10:57
176723,27in 4K Gaming Monitor,1,4/19/2019 21:31
176724,Lightning Charging Cable,1,4/26/2019 20:59
176725,AA Batteries (4-pack),2,4/15/2019 14:33
176726,USB-C Charging Cable,1,4/13/2019 18:14
176727,Lightning Charging Cable,1,4/14/2019 14:26
176728,Lightning Charging Cable,1,4/21/2019 7:38
176729,USB-C Charging Cable,1,4/24/2019 9:57
176730,Bose SoundSport Headphones,1,4/17/2019 8:27
176731,AAA Batteries (4-pack),2,4/21/2019 16:17
176732,iPhone,1,4/23/2019 9:33
176733,20in Monitor,1,4/11/2019 13:31
176734,Apple Airpods Headphones,1,4/3/2019 22:13
176735,27in FHD Monitor,1,4/16/2019 23:52
176736,AA Batteries (4-pack),1,4/17/2019 11:48
176737,Apple Airpods Headphones,1,4/7/2019 1:28
176738,AA Batteries (4-pack),1,4/3/2019 13:17
176739,34in Ultrawide Monitor,1,4/5/2019 17:38
176739,Google Phone,1,4/5/2019 17:38
176740,Bose SoundSport Headphones,1,4/24/2019 15:10
176741,USB-C Charging Cable,1,4/29/2019 18:49
176742,Wired Headphones,1,4/17/2019 9:54
176743,27in 4K Gaming Monitor,1,4/1/2019 9:17
176744,Lightning Charging Cable,1,4/14/2019 19:59
176745,Wired Headphones,1,4/24/2019 9:23
176746,27in 4K Gaming Monitor,1,4/8/2019 19:04
176747,Macbook Pro Laptop,1,4/27/2019 15:04
176748,Flatscreen TV,1,4/24/2019 15:28
176749,ThinkPad Laptop,1,4/26/2019 7:55
176750,AA Batteries (4-pack),1,4/13/2019 23:52
176751,AAA Batteries (4-pack),1,4/18/2019 13:01
176752,AA Batteries (4-pack),1,4/13/2019 23:59
176753,USB-C Charging Cable,1,4/1/2019 23:07
176754,34in Ultrawide Monitor,1,4/2/2019 17:07
176755,27in 4K Gaming Monitor,1,4/9/2019 16:21
176756,27in FHD Monitor,1,4/5/2019 17:06
176757,AA Batteries (4-pack),1,4/11/2019 20:28
176758,34in Ultrawide Monitor,1,4/18/2019 21:26
176759,Lightning Charging Cable,1,4/6/2019 12:46
176760,Wired Headphones,1,4/2/2019 20:32
176761,Apple Airpods Headphones,1,4/26/2019 20:00
176762,AA Batteries (4-pack),1,4/18/2019 14:06
176763,USB-C Charging Cable,1,4/25/2019 13:36
176764,Wired Headphones,1,4/16/2019 19:52
176765,USB-C Charging Cable,1,4/14/2019 20:44
176766,AA Batteries (4-pack),2,4/21/2019 19:52
176767,27in 4K Gaming Monitor,1,4/9/2019 14:18
176768,Wired Headphones,1,4/4/2019 0:03
176769,AA Batteries (4-pack),1,4/29/2019 14:14
176770,Wired Headphones,1,4/8/2019 17:38
176771,Lightning Charging Cable,1,4/24/2019 17:40
176772,AA Batteries (4-pack),1,4/10/2019 21:48
176773,AAA Batteries (4-pack),2,4/25/2019 20:07
176774,Lightning Charging Cable,1,4/25/2019 15:06
176774,USB-C Charging Cable,1,4/25/2019 15:06
176775,USB-C Charging Cable,2,4/1/2019 20:56
176776,Bose SoundSport Headphones,1,4/24/2019 23:28
176777,Apple Airpods Headphones,1,4/14/2019 16:53
176778,34in Ultrawide Monitor,1,4/12/2019 17:46
176779,27in FHD Monitor,1,4/4/2019 16:46
176780,Lightning Charging Cable,1,4/18/2019 23:51
176781,iPhone,1,4/3/2019 7:37
176781,Lightning Charging Cable,1,4/3/2019 7:37
176782,Apple Airpods Headphones,1,4/22/2019 13:42
176783,Apple Airpods Headphones,1,4/5/2019 11:40
176784,AAA Batteries (4-pack),1,4/8/2019 10:14
176785,Bose SoundSport Headphones,1,4/3/2019 15:39
176786,20in Monitor,1,4/6/2019 16:40
176787,Google Phone,1,4/14/2019 10:10
176788,Bose SoundSport Headphones,1,4/15/2019 4:39
176789,Lightning Charging Cable,1,4/21/2019 20:15
176790,AAA Batteries (4-pack),1,4/28/2019 12:07
176791,Google Phone,1,4/21/2019 11:43
176792,27in 4K Gaming Monitor,1,4/30/2019 19:29
176793,Wired Headphones,1,4/17/2019 17:09
176794,Lightning Charging Cable,1,4/10/2019 21:40
176795,Wired Headphones,1,4/13/2019 11:46
176796,Bose SoundSport Headphones,1,4/7/2019 8:44
176797,Google Phone,1,4/21/2019 8:54
176797,Bose SoundSport Headphones,1,4/21/2019 8:54
176797,Wired Headphones,1,4/21/2019 8:54
176798,iPhone,1,4/6/2019 10:31
176799,Wired Headphones,1,4/3/2019 14:24
176800,Lightning Charging Cable,1,4/9/2019 11:35
176801,Vareebadd Phone,1,4/28/2019 18:52
176802,AA Batteries (4-pack),1,4/29/2019 17:33
176803,AA Batteries (4-pack),1,4/1/2019 23:00
176804,Bose SoundSport Headphones,1,4/21/2019 21:56
176805,Google Phone,1,4/1/2019 15:50
176805,USB-C Charging Cable,1,4/1/2019 15:50
176806,Macbook Pro Laptop,1,4/22/2019 13:26
176807,USB-C Charging Cable,1,4/21/2019 17:13
176808,Google Phone,1,4/28/2019 18:03
176808,Wired Headphones,1,4/28/2019 18:03
176809,Bose SoundSport Headphones,2,4/19/2019 1:14
176810,AAA Batteries (4-pack),1,4/30/2019 14:57
176811,AA Batteries (4-pack),2,4/14/2019 23:02
176812,Wired Headphones,1,4/20/2019 16:40
176813,Google Phone,1,4/28/2019 18:01
176813,Wired Headphones,1,4/28/2019 18:01
176814,Lightning Charging Cable,1,4/9/2019 12:09
176815,AAA Batteries (4-pack),1,4/4/2019 13:36
176816,27in 4K Gaming Monitor,1,4/19/2019 20:14
176817,Lightning Charging Cable,1,4/26/2019 20:47
176818,Wired Headphones,1,4/9/2019 2:19
176819,AA Batteries (4-pack),2,4/15/2019 5:44
176820,USB-C Charging Cable,1,4/17/2019 12:10
176821,34in Ultrawide Monitor,1,4/18/2019 15:08
176822,AAA Batteries (4-pack),1,4/22/2019 19:50
176823,Wired Headphones,1,4/6/2019 20:18
176824,USB-C Charging Cable,2,4/3/2019 13:01
176825,LG Washing Machine,1,4/13/2019 22:31
176826,Bose SoundSport Headphones,1,4/11/2019 0:15
176827,AAA Batteries (4-pack),1,4/20/2019 13:36
176828,iPhone,1,4/7/2019 22:13
176829,Wired Headphones,1,4/30/2019 9:09
176830,Wired Headphones,1,4/18/2019 12:02
176831,USB-C Charging Cable,1,4/1/2019 7:39
176832,Apple Airpods Headphones,1,4/19/2019 20:21
176833,Wired Headphones,1,4/21/2019 19:32
176834,Lightning Charging Cable,1,4/15/2019 20:42
176835,USB-C Charging Cable,1,4/23/2019 16:55
176836,USB-C Charging Cable,2,4/10/2019 14:20
176837,Lightning Charging Cable,1,4/10/2019 12:29
176838,Lightning Charging Cable,1,4/5/2019 18:44
176839,20in Monitor,1,4/10/2019 7:19
176840,USB-C Charging Cable,1,4/2/2019 10:08
176841,AAA Batteries (4-pack),3,4/26/2019 22:50
176842,AA Batteries (4-pack),2,4/6/2019 23:16
176843,34in Ultrawide Monitor,1,4/21/2019 11:22
176844,AA Batteries (4-pack),1,4/23/2019 18:48
176845,USB-C Charging Cable,1,4/15/2019 14:26
176846,USB-C Charging Cable,1,4/19/2019 9:03
176847,AA Batteries (4-pack),3,4/3/2019 16:00
176848,27in FHD Monitor,1,4/28/2019 18:09
176849,34in Ultrawide Monitor,1,4/22/2019 10:59
176850,AA Batteries (4-pack),1,4/3/2019 12:40
176851,AA Batteries (4-pack),1,4/9/2019 22:58
176852,AA Batteries (4-pack),1,4/9/2019 13:58
176853,AA Batteries (4-pack),1,4/24/2019 11:41
176854,AA Batteries (4-pack),1,4/11/2019 22:05
176855,Wired Headphones,1,4/21/2019 16:42
176856,Lightning Charging Cable,1,4/13/2019 10:59
176857,Bose SoundSport Headphones,1,4/30/2019 7:18
176858,AAA Batteries (4-pack),1,4/16/2019 13:25
176859,AA Batteries (4-pack),1,4/15/2019 10:53
176860,USB-C Charging Cable,1,4/4/2019 11:00
176861,Bose SoundSport Headphones,1,4/14/2019 13:01
176862,AAA Batteries (4-pack),1,4/29/2019 11:37
176863,27in FHD Monitor,1,4/19/2019 17:18
176864,AAA Batteries (4-pack),2,4/2/2019 15:47
176865,AA Batteries (4-pack),1,4/18/2019 14:28
176866,ThinkPad Laptop,1,4/2/2019 11:42
176867,AAA Batteries (4-pack),1,4/25/2019 21:00
176868,20in Monitor,1,4/5/2019 7:37
176869,Apple Airpods Headphones,1,4/23/2019 18:33
176870,AAA Batteries (4-pack),3,4/5/2019 18:38
176871,AA Batteries (4-pack),1,4/29/2019 20:02
176872,AA Batteries (4-pack),1,4/15/2019 12:17
176873,AA Batteries (4-pack),1,4/6/2019 5:26
176874,AAA Batteries (4-pack),1,4/15/2019 11:04
176875,27in 4K Gaming Monitor,1,4/23/2019 19:26
176876,Bose SoundSport Headphones,1,4/23/2019 21:15
176877,Lightning Charging Cable,1,4/10/2019 15:48
176878,ThinkPad Laptop,1,4/13/2019 9:15
176879,Flatscreen TV,1,4/13/2019 14:15
176880,27in FHD Monitor,1,4/4/2019 8:36
176881,Wired Headphones,1,4/22/2019 20:59
176882,Wired Headphones,1,4/24/2019 20:16
176883,Wired Headphones,2,4/15/2019 9:24
176884,USB-C Charging Cable,1,4/11/2019 9:04
176885,34in Ultrawide Monitor,1,4/22/2019 21:26
176886,Flatscreen TV,1,4/19/2019 20:44
176887,AAA Batteries (4-pack),1,4/1/2019 12:59
176888,Wired Headphones,1,4/15/2019 13:57
176889,AAA Batteries (4-pack),1,4/17/2019 21:22
176890,USB-C Charging Cable,1,4/25/2019 17:35
176891,AAA Batteries (4-pack),1,4/7/2019 11:52
176892,AAA Batteries (4-pack),1,4/12/2019 22:50
176893,AAA Batteries (4-pack),1,4/23/2019 14:01
176894,Flatscreen TV,1,4/13/2019 17:23
176895,Apple Airpods Headphones,1,4/24/2019 8:44
176896,AAA Batteries (4-pack),2,4/24/2019 17:41
176897,Apple Airpods Headphones,1,4/2/2019 18:12
,,,
176898,Apple Airpods Headphones,1,4/18/2019 17:05
176899,Lightning Charging Cable,1,4/5/2019 18:17
176900,Bose SoundSport Headphones,1,4/21/2019 6:17
176901,Lightning Charging Cable,1,4/22/2019 14:37
176902,USB-C Charging Cable,1,4/11/2019 14:49
176903,iPhone,1,4/9/2019 11:10
176904,AAA Batteries (4-pack),1,4/13/2019 15:44
176905,27in FHD Monitor,1,4/12/2019 7:40
176906,27in FHD Monitor,1,4/7/2019 20:14
176907,27in FHD Monitor,1,4/11/2019 1:43
176908,AAA Batteries (4-pack),1,4/25/2019 20:53
176909,Wired Headphones,1,4/22/2019 9:53
176910,AAA Batteries (4-pack),2,4/19/2019 14:46
176911,AAA Batteries (4-pack),1,4/12/2019 10:29
176912,Apple Airpods Headphones,1,4/25/2019 14:33
176913,AAA Batteries (4-pack),1,4/20/2019 19:09
176914,Lightning Charging Cable,1,4/1/2019 15:54
176915,AAA Batteries (4-pack),1,4/4/2019 19:18
176916,34in Ultrawide Monitor,1,4/18/2019 7:45
176917,USB-C Charging Cable,1,4/14/2019 19:50
176918,USB-C Charging Cable,1,4/10/2019 9:57
176919,AAA Batteries (4-pack),1,4/29/2019 7:02
176920,Apple Airpods Headphones,1,4/30/2019 18:55
176921,Lightning Charging Cable,1,4/24/2019 17:56
176922,Bose SoundSport Headphones,1,4/2/2019 21:08
176923,LG Washing Machine,1,4/26/2019 12:48
176924,Bose SoundSport Headphones,1,4/14/2019 10:32
176925,Lightning Charging Cable,1,4/18/2019 15:31
176926,USB-C Charging Cable,1,4/14/2019 21:17
176927,Wired Headphones,1,4/18/2019 18:40
176928,AAA Batteries (4-pack),1,4/8/2019 21:08
176929,ThinkPad Laptop,1,4/11/2019 22:13
176930,USB-C Charging Cable,1,4/15/2019 9:41
176931,ThinkPad Laptop,1,4/13/2019 8:47
176932,34in Ultrawide Monitor,1,4/28/2019 17:02
176933,Flatscreen TV,1,4/24/2019 10:34
176934,AAA Batteries (4-pack),1,4/8/2019 19:44
176935,AAA Batteries (4-pack),1,4/3/2019 21:31
176935,27in FHD Monitor,1,4/3/2019 21:31
176936,Apple Airpods Headphones,1,4/15/2019 8:36
176937,Google Phone,1,4/30/2019 22:04
176938,AAA Batteries (4-pack),1,4/29/2019 21:08
176939,AAA Batteries (4-pack),1,4/6/2019 12:50
176940,Lightning Charging Cable,1,4/2/2019 23:59
176941,27in 4K Gaming Monitor,1,4/11/2019 18:46
176942,AA Batteries (4-pack),1,4/12/2019 10:02
176943,Lightning Charging Cable,1,4/9/2019 6:50
176944,Bose SoundSport Headphones,1,4/28/2019 6:22
176945,USB-C Charging Cable,1,4/24/2019 2:17
176946,Lightning Charging Cable,1,4/27/2019 16:36
176947,AA Batteries (4-pack),2,4/2/2019 18:40
176948,Wired Headphones,1,4/26/2019 9:46
176949,USB-C Charging Cable,1,4/27/2019 12:54
176950,Lightning Charging Cable,1,4/4/2019 8:54
176951,USB-C Charging Cable,2,4/15/2019 21:57
176952,AAA Batteries (4-pack),1,4/6/2019 18:47
176953,Flatscreen TV,1,4/29/2019 13:41
176954,Bose SoundSport Headphones,1,4/28/2019 14:49
176955,AAA Batteries (4-pack),1,4/2/2019 16:08
176956,AA Batteries (4-pack),1,4/1/2019 21:43
176957,Google Phone,1,4/6/2019 18:22
176958,Bose SoundSport Headphones,1,4/23/2019 9:26
176959,Wired Headphones,1,4/8/2019 18:32
176960,Bose SoundSport Headphones,1,4/8/2019 14:49
176961,27in FHD Monitor,1,4/16/2019 15:13
176962,Wired Headphones,1,4/7/2019 11:19
176963,AAA Batteries (4-pack),2,4/14/2019 13:17
176964,AAA Batteries (4-pack),1,4/5/2019 14:43
176965,Lightning Charging Cable,1,4/8/2019 9:00
176966,Bose SoundSport Headphones,1,4/22/2019 23:21
176967,27in 4K Gaming Monitor,1,4/13/2019 13:04
176968,Bose SoundSport Headphones,1,4/28/2019 8:30
176969,AA Batteries (4-pack),1,4/5/2019 9:27
176970,Bose SoundSport Headphones,1,4/6/2019 19:33
176971,AAA Batteries (4-pack),1,4/5/2019 22:56
176972,27in FHD Monitor,1,4/6/2019 17:36
176973,Wired Headphones,1,4/4/2019 21:49
176974,ThinkPad Laptop,1,4/5/2019 22:51
176975,USB-C Charging Cable,1,4/23/2019 15:46
176975,AAA Batteries (4-pack),1,4/23/2019 15:46
176976,27in FHD Monitor,1,4/18/2019 5:42
176977,Bose SoundSport Headphones,1,4/6/2019 13:57
176978,Apple Airpods Headphones,1,5/1/2019 3:29
176979,AAA Batteries (4-pack),2,4/28/2019 17:53
176980,Bose SoundSport Headphones,1,4/2/2019 11:20
176981,Google Phone,1,4/1/2019 11:29
176982,iPhone,1,4/14/2019 13:53
176983,AAA Batteries (4-pack),2,4/23/2019 10:18
176984,Apple Airpods Headphones,1,4/22/2019 19:39
176985,USB-C Charging Cable,1,4/15/2019 11:52
176986,Apple Airpods Headphones,1,4/12/2019 14:45
176987,AAA Batteries (4-pack),1,4/22/2019 9:28
176988,Lightning Charging Cable,1,4/30/2019 23:02
176989,Google Phone,1,4/9/2019 13:43
176989,USB-C Charging Cable,1,4/9/2019 13:43
176990,27in FHD Monitor,1,4/7/2019 0:15
176991,Bose SoundSport Headphones,1,4/15/2019 1:49
176992,AAA Batteries (4-pack),2,4/15/2019 12:22
176993,iPhone,1,4/7/2019 9:43
176993,Wired Headphones,1,4/7/2019 9:43
176994,Google Phone,1,4/15/2019 12:39
176995,AA Batteries (4-pack),2,4/20/2019 23:12
176996,Wired Headphones,1,4/23/2019 13:57
176997,AA Batteries (4-pack),1,4/25/2019 16:57
176998,Bose SoundSport Headphones,1,4/12/2019 12:54
176999,Lightning Charging Cable,1,4/28/2019 11:19
177000,USB-C Charging Cable,1,4/26/2019 16:08
177001,Wired Headphones,1,4/17/2019 9:49
177002,USB-C Charging Cable,1,4/15/2019 10:38
177003,USB-C Charging Cable,1,4/13/2019 16:09
177004,AAA Batteries (4-pack),1,4/24/2019 17:43
177005,Lightning Charging Cable,1,4/28/2019 11:38
177006,34in Ultrawide Monitor,1,4/2/2019 16:42
177007,AAA Batteries (4-pack),1,4/18/2019 13:10
177008,Apple Airpods Headphones,1,4/5/2019 21:19
177009,AA Batteries (4-pack),1,4/24/2019 11:08
177010,Apple Airpods Headphones,1,4/28/2019 13:42
177011,Wired Headphones,2,4/11/2019 11:18
177012,Lightning Charging Cable,3,4/29/2019 14:05
177013,AAA Batteries (4-pack),1,4/18/2019 18:52
177014,Lightning Charging Cable,1,4/17/2019 7:41
177015,Lightning Charging Cable,1,4/26/2019 13:55
177016,USB-C Charging Cable,1,4/23/2019 17:05
177017,AAA Batteries (4-pack),5,4/16/2019 0:04
177018,USB-C Charging Cable,1,4/25/2019 7:35
177019,USB-C Charging Cable,1,4/20/2019 15:44
177020,Macbook Pro Laptop,1,4/16/2019 22:31
177021,Bose SoundSport Headphones,1,4/8/2019 21:52
177022,iPhone,1,4/17/2019 18:14
177022,Wired Headphones,1,4/17/2019 18:14
177023,AAA Batteries (4-pack),1,4/23/2019 20:40
177024,Bose SoundSport Headphones,1,4/27/2019 15:00
177025,27in FHD Monitor,1,4/6/2019 14:42
177026,34in Ultrawide Monitor,1,4/11/2019 22:15
177027,USB-C Charging Cable,1,4/24/2019 9:12
177028,Bose SoundSport Headphones,1,4/4/2019 12:58
177029,Wired Headphones,1,4/29/2019 11:23
177030,USB-C Charging Cable,1,4/3/2019 10:55
177031,Apple Airpods Headphones,1,4/25/2019 13:50
177032,iPhone,1,4/22/2019 7:29
177033,USB-C Charging Cable,1,4/2/2019 18:13
177034,USB-C Charging Cable,1,4/30/2019 10:25
177035,Bose SoundSport Headphones,1,4/26/2019 12:15
177036,Lightning Charging Cable,2,4/27/2019 19:05
177037,34in Ultrawide Monitor,1,4/27/2019 1:44
177038,iPhone,1,4/3/2019 12:11
177039,AAA Batteries (4-pack),1,4/26/2019 20:44
177040,USB-C Charging Cable,1,4/15/2019 9:27
177041,Wired Headphones,1,4/11/2019 12:59
177042,Lightning Charging Cable,1,4/24/2019 6:57
177043,27in 4K Gaming Monitor,1,4/2/2019 22:02
177044,AA Batteries (4-pack),1,4/1/2019 20:31
177045,Flatscreen TV,1,4/7/2019 22:40
177046,Vareebadd Phone,1,4/29/2019 13:02
177047,Lightning Charging Cable,1,4/13/2019 11:52
177048,Bose SoundSport Headphones,1,4/12/2019 21:23
177049,Wired Headphones,1,4/3/2019 6:55
177050,Apple Airpods Headphones,1,4/8/2019 9:53
177051,Wired Headphones,2,4/7/2019 8:41
177052,USB-C Charging Cable,2,4/2/2019 9:30
177053,Wired Headphones,1,4/24/2019 20:45
177054,Apple Airpods Headphones,1,4/9/2019 19:18
Order ID,Product,Quantity Ordered,Order Date
