Order ID,Product,Quantity Ordered,Order Date
141277,Bose SoundSport Headphones,1,1/13/2019 19:07
141278,Lightning Charging Cable,1,1/26/2019 12:14
141279,Lightning Charging Cable,1,1/3/2019 19:10
141280,AAA Batteries (4-pack),1,1/20/2019 16:10
141281,Lightning Charging Cable,1,1/5/2019 16:51
141282,Vareebadd Phone,1,1/11/2019 18:10
141283,Flatscreen TV,1,1/2/2019 16:16
141284,Wired Headphones,1,1/29/2019 18:30
141285,AAA Batteries (4-pack),3,1/14/2019 14:13
141286,27in 4K Gaming Monitor,1,1/2/2019 20:33
141287,Bose SoundSport Headphones,1,1/31/2019 8:38
141288,Macbook Pro Laptop,1,1/19/2019 8:17
141289,20in Monitor,1,1/28/2019 11:17
141290,Apple Airpods Headphones,1,1/2/2019 8:25
141290,AA Batteries (4-pack),3,1/2/2019 8:25
141291,AA Batteries (4-pack),1,1/26/2019 18:11
141292,AAA Batteries (4-pack),1,1/21/2019 8:46
141293,USB-C Charging Cable,1,1/18/2019 12:21
141294,Bose SoundSport Headphones,1,1/25/2019 8:12
141295,AA Batteries (4-pack),1,1/6/2019 20:06
141296,USB-C Charging Cable,1,1/20/2019 0:21
141297,Lightning Charging Cable,1,1/4/2019 11:09
141298,Lightning Charging Cable,1,1/21/2019 13:24
141299,AAA Batteries (4-pack),1,1/31/2019 23:23
141300,Apple Airpods Headphones,1,1/23/2019 10:21
141301,Apple Airpods Headphones,1,1/27/2019 11:58
141302,AAA Batteries (4-pack),2,1/18/2019 20:12
141303,AA Batteries (4-pack),1,1/19/2019 9:23
141304,USB-C Charging Cable,1,1/28/2019 13:10
141305,AAA Batteries (4-pack),3,1/27/2019 16:51
141306,Wired Headphones,1,1/19/2019 10:25
141307,AAA Batteries (4-pack),1,1/11/2019 11:18
141308,27in FHD Monitor,1,1/12/2019 12:00
141309,AAA Batteries (4-pack),2,1/20/2019 7:02
141310,AAA Batteries (4-pack),1,1/7/2019 13:32
141311,34in Ultrawide Monitor,1,1/28/2019 12:45
141312,Apple Airpods Headphones,1,1/8/2019 23:20
141313,Lightning Charging Cable,1,1/9/2019 15:03
141314,Macbook Pro Laptop,1,1/13/2019 23:51
141315,USB-C Charging Cable,1,1/10/2019 1:32
141316,AAA Batteries (4-pack),3,1/1/2019 7:26
141317,27in FHD Monitor,1,1/21/2019 11:18
141318,Bose SoundSport Headphones,1,1/9/2019 15:21
141319,Bose SoundSport Headphones,1,1/1/2019 10:43
141320,AA Batteries (4-pack),1,1/24/2019 13:37
141321,Bose SoundSport Headphones,1,1/10/2019 9:07
141322,AAA Batteries (4-pack),2,1/12/2019 21:56
141323,USB-C Charging Cable,1,1/17/2019 21:54
141324,USB-C Charging Cable,1,1/4/2019 23:36
141325,Bose SoundSport Headphones,1,1/23/2019 15:17
141326,Google Phone,1,1/5/2019 13:49
141327,USB-C Charging Cable,1,1/31/2019 1:38
141328,ThinkPad Laptop,1,1/6/2019 23:18
141329,USB-C Charging Cable,1,1/1/2019 16:01
141330,Wired Headphones,1,1/21/2019 13:04
141331,Flatscreen TV,1,1/9/2019 18:32
141332,USB-C Charging Cable,1,1/19/2019 18:52
141333,27in FHD Monitor,1,1/1/2019 13:58
141334,USB-C Charging Cable,1,1/15/2019 2:05
141335,AAA Batteries (4-pack),5,1/12/2019 18:16
141336,iPhone,1,1/9/2019 18:23
141337,Bose SoundSport Headphones,1,1/9/2019 9:22
141338,AAA Batteries (4-pack),1,1/29/2019 16:19
141339,AAA Batteries (4-pack),1,1/28/2019 12:52
141340,Lightning Charging Cable,1,1/27/2019 14:30
141341,LG Dryer,1,1/13/2019 10:09
141342,Wired Headphones,1,1/26/2019 21:13
141343,Bose SoundSport Headphones,1,1/24/2019 13:36
141344,Apple Airpods Headphones,1,1/20/2019 12:38
141345,USB-C Charging Cable,1,1/9/2019 13:55
141346,Apple Airpods Headphones,1,1/14/2019 13:59
141347,AA Batteries (4-pack),1,1/27/2019 17:46
141348,USB-C Charging Cable,2,1/26/2019 18:56
141349,Lightning Charging Cable,1,1/3/2019 20:51
141350,Lightning Charging Cable,1,1/1/2019 11:17
141351,USB-C Charging Cable,2,1/24/2019 17:02
141352,Lightning Charging Cable,1,1/11/2019 19:07
141353,USB-C Charging Cable,1,1/26/2019 10:35
141354,Bose SoundSport Headphones,1,1/3/2019 11:12
141355,27in 4K Gaming Monitor,1,1/18/2019 15:24
141356,Lightning Charging Cable,1,1/9/2019 17:32
141357,Lightning Charging Cable,1,1/23/2019 5:30
141358,Lightning Charging Cable,1,1/5/2019 15:31
141359,AAA Batteries (4-pack),2,1/9/2019 22:21
141360,Macbook Pro Laptop,1,1/17/2019 21:00
141361,Apple Airpods Headphones,2,1/23/2019 15:39
141362,Lightning Charging Cable,1,1/2/2019 22:17
141363,Wired Headphones,1,1/8/2019 6:24
141364,AA Batteries (4-pack),1,1/1/2019 7:46
141365,Vareebadd Phone,1,1/10/2019 11:19
141365,Wired Headphones,1,1/10/2019 11:19
141366,Flatscreen TV,1,1/17/2019 22:34
141367,27in 4K Gaming Monitor,1,1/9/2019 10:06
141368,USB-C Charging Cable,1,1/10/2019 21:39
141369,Lightning Charging Cable,1,1/21/2019 21:03
141370,AAA Batteries (4-pack),2,1/24/2019 20:53
141371,Lightning Charging Cable,1,1/23/2019 18:34
141372,AAA Batteries (4-pack),1,1/26/2019 10:07
141373,27in FHD Monitor,1,1/20/2019 13:08
141374,Wired Headphones,1,1/14/2019 10:12
141375,27in 4K Gaming Monitor,1,1/10/2019 13:51
141376,Wired Headphones,1,1/20/2019 14:57
141377,Wired Headphones,1,1/20/2019 15:12
141378,USB-C Charging Cable,1,1/22/2019 10:25
141379,AA Batteries (4-pack),1,1/25/2019 18:00
141380,USB-C Charging Cable,1,1/17/2019 18:45
141381,Bose SoundSport Headphones,1,1/3/2019 18:22
141382,AAA Batteries (4-pack),1,1/16/2019 13:50
141383,AAA Batteries (4-pack),1,1/8/2019 10:01
141384,Google Phone,1,1/3/2019 0:14
141384,USB-C Charging Cable,1,1/3/2019 0:14
141385,Macbook Pro Laptop,1,1/10/2019 12:59
141386,Lightning Charging Cable,1,1/8/2019 19:27
141387,AAA Batteries (4-pack),1,1/17/2019 11:12
141388,Lightning Charging Cable,1,1/22/2019 10:53
141389,AA Batteries (4-pack),1,1/26/2019 11:07
141390,Wired Headphones,1,1/26/2019 11:22
141391,Bose SoundSport Headphones,1,1/31/2019 10:02
141392,Apple Airpods Headphones,1,1/25/2019 13:51
141393,USB-C Charging Cable,1,1/18/2019 17:57
141394,iPhone,1,1/6/2019 16:54
141395,AAA Batteries (4-pack),1,1/29/2019 16:20
141396,USB-C Charging Cable,1,1/26/2019 14:10
141397,Lightning Charging Cable,1,1/13/2019 12:59
141398,AAA Batteries (4-pack),1,1/4/2019 16:31
141399,ThinkPad Laptop,1,1/17/2019 9:57
141400,Lightning Charging Cable,1,1/18/2019 18:09
141401,Apple Airpods Headphones,1,1/23/2019 12:50
141402,AAA Batteries (4-pack),1,1/7/2019 12:56
141403,Lightning Charging Cable,1,1/26/2019 16:41
141404,AA Batteries (4-pack),1,1/29/2019 20:06
141405,Wired Headphones,1,1/29/2019 11:00
141406,USB-C Charging Cable,1,1/28/2019 12:02
141407,Apple Airpods Headphones,1,1/1/2019 16:06
141408,Apple Airpods Headphones,1,1/7/2019 13:25
141409,Bose SoundSport Headphones,1,1/1/2019 21:49
141410,27in FHD Monitor,1,1/3/2019 22:02
141411,Wired Headphones,1,1/15/2019 5:35
141412,AA Batteries (4-pack),2,1/14/2019 17:16
141413,AA Batteries (4-pack),1,1/24/2019 17:54
141414,Google Phone,1,1/26/2019 3:38
141415,Wired Headphones,1,1/12/2019 19:02
141416,AAA Batteries (4-pack),1,1/2/2019 13:37
141417,Bose SoundSport Headphones,1,1/3/2019 8:21
141418,Apple Airpods Headphones,1,1/10/2019 12:48
141419,Wired Headphones,1,1/22/2019 11:53
141420,Lightning Charging Cable,2,1/9/2019 12:19
141421,Flatscreen TV,1,1/24/2019 13:18
141422,Apple Airpods Headphones,1,1/16/2019 22:23
141423,Lightning Charging Cable,2,1/6/2019 13:41
141424,Apple Airpods Headphones,1,1/13/2019 19:49
141425,Wired Headphones,1,1/19/2019 14:59
141426,Google Phone,1,1/12/2019 12:57
141427,USB-C Charging Cable,1,1/16/2019 14:44
141428,AA Batteries (4-pack),1,1/22/2019 10:06
141429,Apple Airpods Headphones,1,1/21/2019 6:04
141430,34in Ultrawide Monitor,1,1/23/2019 21:37
141431,USB-C Charging Cable,1,1/4/2019 7:16
141432,USB-C Charging Cable,1,1/18/2019 22:38
141433,Google Phone,1,1/15/2019 20:08
141434,27in 4K Gaming Monitor,1,1/13/2019 19:03
141435,USB-C Charging Cable,1,1/15/2019 10:55
141436,Bose SoundSport Headphones,1,1/3/2019 7:59
141437,iPhone,1,1/10/2019 15:40
141438,Wired Headphones,2,1/29/2019 17:36
141439,Flatscreen TV,1,1/9/2019 20:49
141440,Google Phone,1,1/31/2019 23:10
141441,AA Batteries (4-pack),1,1/20/2019 19:08
141442,Google Phone,1,1/6/2019 10:27
141443,Lightning Charging Cable,1,1/15/2019 19:22
141444,AAA Batteries (4-pack),1,1/22/2019 22:56
141445,USB-C Charging Cable,1,1/23/2019 21:37
141446,Bose SoundSport Headphones,1,1/16/2019 20:03
141447,AAA Batteries (4-pack),1,1/15/2019 21:14
141448,Bose SoundSport Headphones,1,1/7/2019 15:50
141449,USB-C Charging Cable,1,1/25/2019 15:41
141450,Google Phone,1,1/12/2019 11:16
141450,Bose SoundSport Headphones,1,1/12/2019 11:16
141451,AA Batteries (4-pack),1,1/18/2019 18:01
141452,Bose SoundSport Headphones,1,1/16/2019 13:37
141453,Macbook Pro Laptop,1,1/6/2019 13:09
141454,Bose SoundSport Headphones,1,1/12/2019 21:43
141455,Apple Airpods Headphones,1,1/6/2019 9:26
141456,AAA Batteries (4-pack),1,1/5/2019 13:28
141457,iPhone,1,1/9/2019 22:11
141457,Apple Airpods Headphones,1,1/9/2019 22:11
141458,iPhone,1,1/29/2019 1:12
141459,AAA Batteries (4-pack),1,1/7/2019 13:20
141460,iPhone,1,1/26/2019 17:29
141461,Lightning Charging Cable,1,1/2/2019 10:34
141462,Wired Headphones,1,1/30/2019 23:34
141463,Apple Airpods Headphones,1,1/22/2019 18:14
141464,AA Batteries (4-pack),2,1/31/2019 1:03
141465,Lightning Charging Cable,1,1/30/2019 11:24
141466,AAA Batteries (4-pack),2,1/24/2019 16:09
141467,Bose SoundSport Headphones,1,1/22/2019 19:48
141468,Flatscreen TV,1,1/7/2019 15:21
141469,Flatscreen TV,1,1/2/2019 7:44
141470,AAA Batteries (4-pack),1,1/9/2019 17:29
141471,Apple Airpods Headphones,1,1/17/2019 14:21
141472,iPhone,1,1/27/2019 7:05
141473,iPhone,1,1/11/2019 16:48
141474,Apple Airpods Headphones,1,1/17/2019 22:58
141475,Lightning Charging Cable,1,1/7/2019 8:41
141476,iPhone,1,1/6/2019 15:38
141477,AA Batteries (4-pack),1,1/20/2019 9:24
141478,Google Phone,1,1/26/2019 13:32
141478,Apple Airpods Headphones,1,1/26/2019 13:32
141479,Bose SoundSport Headphones,1,1/12/2019 19:24
141480,AA Batteries (4-pack),2,1/20/2019 12:32
141481,AA Batteries (4-pack),1,1/26/2019 22:19
141482,USB-C Charging Cable,1,1/28/2019 13:10
141483,Flatscreen TV,1,1/21/2019 15:57
141484,USB-C Charging Cable,1,1/29/2019 21:06
141485,27in 4K Gaming Monitor,1,1/7/2019 21:06
141486,USB-C Charging Cable,1,1/14/2019 13:29
141487,Bose SoundSport Headphones,1,1/19/2019 18:28
141488,Bose SoundSport Headphones,1,1/13/2019 14:33
141489,AAA Batteries (4-pack),2,1/4/2019 11:21
141490,27in FHD Monitor,1,1/24/2019 9:54
141491,Bose SoundSport Headphones,1,1/25/2019 11:10
141492,20in Monitor,1,1/18/2019 9:23
141493,34in Ultrawide Monitor,1,1/2/2019 11:26
141494,AA Batteries (4-pack),2,1/7/2019 0:40
141495,Macbook Pro Laptop,1,1/19/2019 18:02
141496,Wired Headphones,1,1/31/2019 16:21
141497,Wired Headphones,1,1/29/2019 18:07
141498,AA Batteries (4-pack),1,1/8/2019 7:31
141499,Google Phone,1,1/19/2019 15:17
141500,Google Phone,1,1/12/2019 11:56
141501,AA Batteries (4-pack),1,1/25/2019 12:38
141502,AA Batteries (4-pack),2,1/8/2019 20:07
141503,27in 4K Gaming Monitor,1,1/3/2019 19:54
141504,iPhone,1,1/13/2019 13:37
141505,27in 4K Gaming Monitor,1,1/5/2019 6:59
141506,Google Phone,1,1/24/2019 19:03
141507,Apple Airpods Headphones,1,1/19/2019 20:07
141508,USB-C Charging Cable,1,1/18/2019 19:11
141509,Lightning Charging Cable,1,1/16/2019 11:11
141510,Wired Headphones,2,1/16/2019 14:32
141511,27in 4K Gaming Monitor,1,1/14/2019 16:57
141512,Lightning Charging Cable,1,1/8/2019 20:12
141513,Apple Airpods Headphones,1,1/18/2019 22:22
141514,Google Phone,1,1/27/2019 21:26
141515,34in Ultrawide Monitor,1,1/12/2019 16:34
141516,LG Washing Machine,1,1/17/2019 19:53
141517,iPhone,1,1/13/2019 14:14
141518,Lightning Charging Cable,1,1/1/2019 11:41
141519,Lightning Charging Cable,1,1/18/2019 17:16
141520,iPhone,1,1/15/2019 11:24
141521,Wired Headphones,1,1/6/2019 11:19
141522,27in FHD Monitor,1,1/2/2019 23:35
141523,Google Phone,1,1/2/2019 13:17
141524,USB-C Charging Cable,1,1/11/2019 13:18
141525,AAA Batteries (4-pack),2,1/7/2019 4:31
141526,AA Batteries (4-pack),2,1/21/2019 22:12
141527,Apple Airpods Headphones,1,1/25/2019 18:52
141528,AAA Batteries (4-pack),3,1/11/2019 2:13
141529,Bose SoundSport Headphones,1,1/13/2019 12:55
141530,AAA Batteries (4-pack),1,1/19/2019 18:13
141531,Flatscreen TV,1,1/15/2019 18:03
141532,Lightning Charging Cable,1,1/12/2019 8:44
141533,34in Ultrawide Monitor,1,1/1/2019 13:34
141534,Bose SoundSport Headphones,1,1/5/2019 10:02
141535,Wired Headphones,1,1/3/2019 10:59
141536,AAA Batteries (4-pack),1,1/30/2019 16:35
141537,Lightning Charging Cable,1,1/6/2019 9:37
141538,27in FHD Monitor,1,1/12/2019 15:38
141539,27in FHD Monitor,1,1/16/2019 15:22
141540,Apple Airpods Headphones,1,1/10/2019 14:07
141541,AAA Batteries (4-pack),1,1/27/2019 22:39
141542,AA Batteries (4-pack),1,1/20/2019 18:33
141543,Lightning Charging Cable,1,1/25/2019 10:48
141544,Lightning Charging Cable,1,1/3/2019 18:32
141545,Google Phone,1,1/16/2019 20:17
141546,20in Monitor,1,1/22/2019 2:39
141547,USB-C Charging Cable,2,1/12/2019 10:26
141548,Lightning Charging Cable,1,1/11/2019 23:00
141549,27in FHD Monitor,1,1/15/2019 10:53
141550,iPhone,1,1/31/2019 10:58
141550,Apple Airpods Headphones,2,1/31/2019 10:58
141550,Wired Headphones,1,1/31/2019 10:58
141551,Lightning Charging Cable,2,1/19/2019 16:39
141552,Bose SoundSport Headphones,1,1/10/2019 10:40
141553,Bose SoundSport Headphones,1,1/27/2019 0:07
141554,USB-C Charging Cable,1,1/4/2019 12:57
141555,AAA Batteries (4-pack),3,1/15/2019 10:18
141556,USB-C Charging Cable,1,1/29/2019 10:07
141557,Lightning Charging Cable,1,1/23/2019 22:54
141558,27in 4K Gaming Monitor,1,1/1/2019 12:14
141559,Wired Headphones,1,1/26/2019 22:08
141560,34in Ultrawide Monitor,1,1/9/2019 13:34
141561,Wired Headphones,1,1/9/2019 17:19
141562,Bose SoundSport Headphones,1,1/29/2019 12:47
141563,USB-C Charging Cable,1,1/15/2019 15:52
141564,Apple Airpods Headphones,1,1/29/2019 11:03
141565,Wired Headphones,1,1/13/2019 6:05
141566,27in FHD Monitor,1,1/13/2019 18:41
141567,Lightning Charging Cable,1,1/9/2019 20:37
141568,ThinkPad Laptop,1,1/26/2019 20:30
141569,Macbook Pro Laptop,1,1/11/2019 11:15
141570,USB-C Charging Cable,1,1/11/2019 16:49
141571,Lightning Charging Cable,1,1/21/2019 23:01
141572,AAA Batteries (4-pack),1,1/13/2019 23:51
141573,Lightning Charging Cable,1,1/4/2019 17:39
141574,Lightning Charging Cable,1,1/19/2019 16:56
141575,USB-C Charging Cable,1,1/7/2019 10:42
141576,Apple Airpods Headphones,1,1/5/2019 20:21
141577,Flatscreen TV,1,1/30/2019 20:19
141578,Bose SoundSport Headphones,1,1/24/2019 5:51
141579,Lightning Charging Cable,1,1/23/2019 16:11
141580,AA Batteries (4-pack),1,1/28/2019 11:02
141581,Apple Airpods Headphones,1,1/28/2019 20:50
141582,iPhone,1,1/15/2019 1:45
141583,USB-C Charging Cable,1,1/30/2019 12:48
141584,Macbook Pro Laptop,1,1/14/2019 16:51
141585,AA Batteries (4-pack),2,1/11/2019 10:04
141586,Lightning Charging Cable,1,1/26/2019 20:16
141587,USB-C Charging Cable,1,1/29/2019 15:14
141587,Apple Airpods Headphones,1,1/29/2019 15:14
141588,AA Batteries (4-pack),1,1/3/2019 1:43
141589,Wired Headphones,1,1/10/2019 13:56
141590,Bose SoundSport Headphones,1,1/5/2019 16:40
141591,ThinkPad Laptop,1,1/27/2019 23:59
141592,AA Batteries (4-pack),2,1/5/2019 11:30
141593,Bose SoundSport Headphones,1,1/9/2019 14:26
141594,AAA Batteries (4-pack),1,1/30/2019 12:09
141595,ThinkPad Laptop,1,1/27/2019 14:36
141596,Lightning Charging Cable,1,1/1/2019 17:30
141597,AAA Batteries (4-pack),2,1/28/2019 12:38
141598,20in Monitor,1,1/12/2019 13:28
141599,AAA Batteries (4-pack),1,1/17/2019 11:59
141600,AAA Batteries (4-pack),2,1/27/2019 9:08
141601,Lightning Charging Cable,1,1/7/2019 19:45
141602,27in FHD Monitor,1,1/13/2019 20:17
141603,Wired Headphones,1,1/24/2019 10:54
141604,27in FHD Monitor,1,1/1/2019 23:58
141605,Wired Headphones,1,1/10/2019 19:52
141606,Lightning Charging Cable,1,1/2/2019 1:26
141607,AA Batteries (4-pack),2,1/27/2019 20:18
141608,Lightning Charging Cable,1,1/14/2019 17:47
141609,Apple Airpods Headphones,1,1/4/2019 14:05
141610,Lightning Charging Cable,1,1/29/2019 16:55
141611,Apple Airpods Headphones,1,1/27/2019 18:29
141612,Apple Airpods Headphones,1,1/24/2019 10:33
141613,AAA Batteries (4-pack),1,1/1/2019 10:21
141614,AA Batteries (4-pack),1,1/9/2019 13:03
141615,Wired Headphones,1,1/24/2019 18:39
141616,AA Batteries (4-pack),1,1/24/2019 0:56
141617,Wired Headphones,1,1/26/2019 2:00
141618,Bose SoundSport Headphones,1,1/9/2019 11:07
141619,27in FHD Monitor,1,1/12/2019 20:15
141620,AAA Batteries (4-pack),3,1/9/2019 10:56
141621,AAA Batteries (4-pack),1,1/12/2019 9:49
141622,USB-C Charging Cable,1,1/27/2019 12:46
141623,Google Phone,1,1/6/2019 14:21
141624,USB-C Charging Cable,1,1/18/2019 21:07
141625,AAA Batteries (4-pack),4,1/29/2019 8:48
141626,Apple Airpods Headphones,1,1/24/2019 8:19
141627,Flatscreen TV,1,1/16/2019 10:02
141628,AA Batteries (4-pack),1,1/20/2019 13:03
141629,27in FHD Monitor,1,1/27/2019 12:22
141630,USB-C Charging Cable,1,1/20/2019 17:28
141631,Lightning Charging Cable,1,1/15/2019 7:54
141632,iPhone,1,1/21/2019 5:00
141633,AA Batteries (4-pack),1,1/12/2019 20:41
141634,AAA Batteries (4-pack),1,1/20/2019 18:23
141635,Wired Headphones,1,1/13/2019 7:20
141636,Apple Airpods Headphones,1,1/9/2019 10:24
141637,AA Batteries (4-pack),2,1/4/2019 17:48
141638,AAA Batteries (4-pack),2,1/5/2019 8:07
141639,ThinkPad Laptop,1,1/23/2019 16:39
141640,Macbook Pro Laptop,1,1/2/2019 1:27
141641,20in Monitor,1,1/30/2019 11:12
141642,AAA Batteries (4-pack),1,1/4/2019 19:21
141643,Bose SoundSport Headphones,1,1/29/2019 21:41
141644,AAA Batteries (4-pack),1,1/1/2019 14:21
141645,Lightning Charging Cable,1,1/30/2019 15:30
141645,Wired Headphones,1,1/30/2019 15:30
141646,Lightning Charging Cable,1,1/1/2019 20:59
141647,20in Monitor,1,1/1/2019 14:36
141648,Google Phone,1,1/3/2019 16:55
141649,Lightning Charging Cable,1,1/30/2019 15:16
141650,AAA Batteries (4-pack),2,1/22/2019 12:28
141651,AA Batteries (4-pack),1,1/24/2019 8:33
141652,Lightning Charging Cable,1,1/5/2019 21:58
141653,AA Batteries (4-pack),1,1/28/2019 23:47
141654,AA Batteries (4-pack),1,1/23/2019 14:48
141655,Wired Headphones,1,1/16/2019 13:38
141656,Apple Airpods Headphones,1,1/2/2019 10:40
141657,AAA Batteries (4-pack),1,1/13/2019 20:36
141658,AA Batteries (4-pack),1,1/26/2019 23:47
141659,Macbook Pro Laptop,1,1/28/2019 15:52
141660,USB-C Charging Cable,1,1/11/2019 13:57
141661,USB-C Charging Cable,1,1/5/2019 1:25
141662,AAA Batteries (4-pack),1,1/16/2019 13:06
141663,iPhone,1,1/1/2019 11:01
141664,Google Phone,1,1/8/2019 16:40
141665,27in 4K Gaming Monitor,1,1/23/2019 18:55
141666,AA Batteries (4-pack),2,1/16/2019 16:22
141667,Lightning Charging Cable,3,1/23/2019 15:14
141668,Lightning Charging Cable,1,1/15/2019 14:18
141669,27in 4K Gaming Monitor,1,1/29/2019 15:43
141670,iPhone,1,1/31/2019 12:52
141671,AAA Batteries (4-pack),2,1/29/2019 12:25
141672,Wired Headphones,1,1/27/2019 23:05
141673,USB-C Charging Cable,1,1/27/2019 19:23
141674,AAA Batteries (4-pack),1,1/28/2019 6:28
141675,USB-C Charging Cable,3,1/4/2019 10:09
141676,Vareebadd Phone,1,1/13/2019 11:41
141677,27in FHD Monitor,1,1/3/2019 18:50
141678,Apple Airpods Headphones,1,1/8/2019 20:27
141679,34in Ultrawide Monitor,1,1/3/2019 19:55
141680,USB-C Charging Cable,2,1/14/2019 14:03
141681,AA Batteries (4-pack),1,1/3/2019 21:53
141682,34in Ultrawide Monitor,1,1/24/2019 7:03
141683,AAA Batteries (4-pack),1,1/27/2019 16:18
141684,27in 4K Gaming Monitor,1,1/29/2019 9:43
141685,Wired Headphones,1,1/14/2019 0:38
141686,Apple Airpods Headphones,1,1/22/2019 13:25
141687,AA Batteries (4-pack),1,1/17/2019 19:12
141688,AA Batteries (4-pack),1,1/20/2019 11:32
141689,34in Ultrawide Monitor,1,1/9/2019 13:56
141690,Macbook Pro Laptop,1,1/14/2019 23:02
141691,34in Ultrawide Monitor,1,1/18/2019 18:34
141692,Bose SoundSport Headphones,1,1/27/2019 19:46
141693,Wired Headphones,1,1/7/2019 22:01
141694,Wired Headphones,1,1/12/2019 15:43
141695,AAA Batteries (4-pack),1,1/29/2019 21:20
141696,Vareebadd Phone,1,1/15/2019 22:33
141697,Lightning Charging Cable,1,1/16/2019 5:50
141698,27in 4K Gaming Monitor,1,1/6/2019 19:56
141699,USB-C Charging Cable,1,1/28/2019 8:13
141700,Apple Airpods Headphones,1,1/2/2019 12:00
141701,Macbook Pro Laptop,1,1/18/2019 19:33
141702,iPhone,1,1/27/2019 18:33
141703,iPhone,1,1/29/2019 11:04
141704,27in 4K Gaming Monitor,1,1/31/2019 19:56
141705,Apple Airpods Headphones,1,1/1/2019 14:15
141706,USB-C Charging Cable,1,1/19/2019 13:38
141707,AA Batteries (4-pack),1,1/13/2019 0:53
141708,Wired Headphones,1,1/22/2019 9:31
141709,Google Phone,1,1/24/2019 23:45
141710,USB-C Charging Cable,1,1/23/2019 0:00
141711,USB-C Charging Cable,1,1/18/2019 13:11
141712,AA Batteries (4-pack),1,1/7/2019 12:12
141713,USB-C Charging Cable,1,1/25/2019 13:49
141714,USB-C Charging Cable,1,1/27/2019 20:27
141715,Bose SoundSport Headphones,1,1/22/2019 0:30
141716,Bose SoundSport Headphones,1,1/17/2019 9:58
141717,AAA Batteries (4-pack),1,1/31/2019 17:15
141718,Google Phone,1,1/16/2019 15:02
141719,27in 4K Gaming Monitor,1,1/10/2019 13:34
141720,USB-C Charging Cable,1,1/25/2019 19:58
141721,AA Batteries (4-pack),1,1/11/2019 12:03
141722,Macbook Pro Laptop,1,1/6/2019 14:06
141723,Wired Headphones,1,1/14/2019 22:05
141724,Lightning Charging Cable,1,1/6/2019 18:43
141725,Wired Headphones,1,1/9/2019 18:16
141726,USB-C Charging Cable,1,1/20/2019 7:13
141727,Lightning Charging Cable,2,1/31/2019 13:38
141728,AAA Batteries (4-pack),1,1/14/2019 0:00
141729,Wired Headphones,1,1/9/2019 11:01
141730,Lightning Charging Cable,1,1/23/2019 16:23
141731,Macbook Pro Laptop,1,1/29/2019 19:24
141732,iPhone,1,1/1/2019 6:13
141733,27in 4K Gaming Monitor,1,1/24/2019 12:38
141734,Bose SoundSport Headphones,1,1/29/2019 15:48
141735,34in Ultrawide Monitor,1,1/25/2019 12:34
141736,USB-C Charging Cable,1,1/18/2019 12:47
141737,ThinkPad Laptop,1,1/2/2019 8:37
141738,iPhone,1,1/14/2019 20:53
141738,Lightning Charging Cable,1,1/14/2019 20:53
141739,AA Batteries (4-pack),1,1/27/2019 10:55
